recipe_id,search_term
336895,healthy
336895,dinner
336895,low-calorie
336895,beef
360733,cake
360733,dessert
360800,appetizer
360800,healthy
360800,salad
363118,dinner
363118,pasta
386741,low-calorie
386741,vegetarian
386741,greek
386741,soup
386741,spanish
457218,bread
478714,healthy
478714,low-fat
478714,low-sodium
484945,dinner
490289,healthy
524957,dinner
19907,dinner
19907,sandwich
19907,lunch
23809,dessert
23809,pie
36254,low-calorie
36254,soup
36254,low-sodium
53749,appetizer
53749,side
55602,lunch
55602,vegetarian
55602,vegan
128265,low-calorie
128265,low-sodium
128265,vegetarian
128265,baked
128265,healthy
128265,side
128265,low-fat
131359,appetizer
201954,cake
201954,breakfast
201954,vegetarian
201954,dessert
215757,soup
215757,vegetarian
229353,low-calorie
229353,low-sodium
229353,dessert
229353,low-carb
229353,cake
306280,dinner
354707,dinner
354707,shrimp
372881,caribbean
376558,breakfast
406219,bread
406219,low-calorie
406219,soup
406219,low-carb
433162,healthy
433162,soup
433162,low-calorie
433162,low-carb
434181,vegetarian
441733,dinner
441733,low-carb
441733,chicken
444030,cake
444030,dessert
460277,dessert
460277,dinner
460277,irish
460387,breakfast
460387,diabetic
460387,low-carb
460387,baked
480159,dessert
493845,dessert
493845,vegetarian
496008,rice
496008,dinner
496008,vegetarian
496008,vegan
533943,vegetarian
533943,dessert
533943,gluten-free
533943,pudding
533943,vegan
534857,low-calorie
21154,low-calorie
21154,lunch
21154,vegetarian
21154,side
21154,russian
21154,snack
24654,gluten-free
24654,dinner
24654,lunch
41174,dinner
41174,chicken
63961,healthy
63961,lunch
63961,snack
131904,soup
137025,low-sodium
137025,salad
149788,appetizer
149788,mexican
149788,dinner
156716,appetizer
156716,side
156716,bread
166433,dinner
166433,low-carb
166433,chicken
179578,dessert
179578,dinner
183397,lunch
183397,lactose-free
183397,snack
183397,dinner
221978,pork
221978,dinner
221978,low-carb
304643,dinner
344597,southern
344597,dinner
380281,low-calorie
380281,healthy
380281,low-carb
380281,pie
380281,dinner
485036,healthy
485036,dinner
485036,italian
485451,snack
500332,side
502618,mexican
502618,dinner
502618,chicken
507016,dinner
507016,low-carb
513057,low-calorie
513057,low-sodium
513057,vegetarian
513057,dessert
513057,english
513057,pudding
528648,dessert
528648,pie
528648,low-sodium
172406,healthy
172406,dinner
172406,low-sodium
172406,chicken
174325,pork
174325,dinner
174325,baked
175669,italian
175669,dinner
175669,vegetarian
175669,low-carb
182682,side
182682,salad
199891,italian
199891,low-calorie
199891,low-sodium
199891,low-carb
199891,low-fat
199891,dinner
216909,mexican
216909,dinner
216909,bread
243834,low-sugar
243834,dinner
243834,italian
245565,dinner
256419,japanese
276350,side
276350,low-calorie
276350,low-carb
278695,low-calorie
278695,low-sodium
278695,french
278695,healthy
278695,low-carb
278695,fish
278695,gluten-free
278695,low-fat
278695,dinner
288205,healthy
288205,breakfast
288205,low-sodium
288205,vegetarian
299157,dinner
299157,vegetarian
299157,vegan
305053,fish
305053,greek
305053,dinner
305053,baked
306351,dinner
306351,low-carb
362232,salad
369436,healthy
369436,breakfast
369436,low-fat
369436,low-calorie
385632,southern
385632,dinner
411854,sandwich
411854,low-carb
411854,lunch
445802,low-calorie
445802,low-sodium
445802,caribbean
445802,low-carb
445802,dinner
445802,chicken
459018,dinner
459018,low-sodium
459018,low-carb
459018,german
360,breakfast
360,gluten-free
360,italian
360,baked
33496,low-calorie
33496,healthy
33496,appetizer
33496,low-fat
33496,southern
42763,dessert
70671,dinner
70671,chicken
77295,dinner
77295,low-carb
77295,chicken
130989,lunch
130989,salad
149502,appetizer
149502,lunch
165984,breakfast
182461,greek
182461,soup
182461,low-carb
200162,dinner
200162,lunch
218412,cookie
218412,dessert
227171,dessert
229940,healthy
229940,dessert
229940,low-fat
257642,cookie
257642,dessert
262802,diabetic
262802,low-carb
264927,cake
264927,dessert
289469,dessert
247633,pork
247633,dinner
307883,low-sodium
379528,low-sodium
435829,rice
435829,low-calorie
435829,low-sodium
435829,dessert
435829,healthy
435829,greek
435829,pudding
438268,diabetic
438268,low-sodium
438268,low-calorie
438268,vegetarian
438268,healthy
438268,low-carb
438268,breakfast
510938,roast
510938,vegetarian
510938,lunch
510938,appetizer
510938,gluten-free
510938,dinner
510938,vegan
91880,mexican
91880,dinner
31610,dessert
31610,lunch
35984,lunch
35984,appetizer
35984,dinner
35984,southern
35984,shrimp
53272,italian
53272,low-calorie
53272,low-carb
53272,dinner
53272,soup
74830,side
74830,dinner
74830,vegetarian
86858,low-calorie
86858,dinner
86858,low-carb
86858,beef
95247,low-calorie
95247,low-sodium
95247,vegetarian
95247,low-carb
95247,indian
95247,side
95247,dinner
103660,low-calorie
103660,low-sodium
106978,bread
108366,side
108366,vegetarian
120865,dessert
129925,breakfast
129925,chinese
129925,dessert
162515,dessert
162515,dinner
204736,low-calorie
204736,low-carb
204736,mexican
204736,soup
204736,chicken
212669,dessert
212669,low-sodium
228337,dessert
228337,pie
231872,cake
231872,breakfast
231872,low-sodium
231872,dessert
233091,dinner
233091,vegetarian
253744,vegetarian
253744,italian
253744,salad
253744,side
253744,dinner
253744,bread
256978,french
256978,rice
256978,dinner
272603,cake
272603,dessert
272603,lunch
274368,side
274368,low-calorie
274368,low-carb
274368,italian
275555,dinner
275555,chicken
280085,dinner
295011,dessert
295011,dinner
297764,sandwich
297764,lunch
304304,roast
304304,dinner
304304,pork
309387,bread
349788,breakfast
349788,dinner
377174,diabetic
377174,low-calorie
377174,vegetarian
377174,lunch
377174,breakfast
377174,snack
414749,low-sugar
433774,low-calorie
433774,low-sodium
433774,salad
433774,low-carb
433774,chicken
436818,breakfast
436917,low-calorie
436917,soup
436917,low-sodium
436917,low-carb
489598,japanese
489598,salad
496147,irish
502887,healthy
502887,breakfast
502887,dessert
509010,low-calorie
509010,vegetarian
509010,healthy
509010,stew
509010,indian
509010,low-fat
509010,vegan
525712,soup
525712,noodles
33861,mexican
33861,gluten-free
33861,dinner
42552,southern
42552,dinner
53630,chinese
136761,fish
136761,dinner
136761,low-carb
168855,cake
168855,dessert
186622,dinner
186622,italian
186622,chicken
187850,low-calorie
187850,vegetarian
187850,healthy
187850,low-carb
187850,low-fat
187850,soup
187850,vegan
198139,dinner
198139,quick
205581,dinner
205581,low-sodium
205581,low-carb
205581,chicken
210276,low-calorie
210276,low-sodium
210276,low-carb
266042,dessert
12978,appetizer
277450,side
284065,dessert
284065,dinner
284065,low-sodium
294242,side
294242,rice
294242,dinner
323571,dessert
323571,vegetarian
325024,dessert
328584,appetizer
328584,lunch
334013,cake
334013,dessert
334013,low-sodium
369380,chinese
369380,dinner
369380,beef
379102,breakfast
379102,low-carb
386633,cake
386633,dessert
443642,breakfast
455565,dessert
455565,dinner
455565,italian
461655,dinner
521273,side
521273,salad
2976,low-sodium
2976,low-carb
2976,salad
3726,healthy
3726,dinner
3726,italian
6921,dinner
6921,low-carb
6921,chicken
8507,appetizer
8507,low-carb
8507,italian
8507,salad
19485,low-calorie
19485,low-sodium
19485,low-carb
23902,appetizer
23902,low-carb
29467,dinner
48549,dinner
48549,lunch
52353,dessert
52353,low-sodium
129528,healthy
129528,side
129528,low-calorie
129528,low-sodium
155007,low-calorie
155007,low-sodium
155007,healthy
155007,low-carb
155007,soup
161887,low-carb
161887,noodles
161887,dinner
161887,soup
161887,chicken
175073,healthy
182570,low-calorie
182570,vegetarian
182570,healthy
182570,low-carb
182570,dinner
182570,southern
182570,vegan
195734,soup
215412,low-calorie
215412,low-sodium
215412,healthy
215412,low-carb
215412,low-fat
215412,dinner
215412,southern
240091,low-calorie
240091,low-sodium
240091,french
240091,dessert
240091,low-carb
270140,soup
270140,chicken
281126,healthy
281126,lunch
281126,bread
281126,snack
293601,healthy
293601,low-calorie
293601,low-sodium
293601,low-carb
296757,dinner
296757,chicken
337455,cake
337455,dessert
338392,side
338392,casserole
338392,dinner
345457,appetizer
345457,dinner
348069,dinner
349251,healthy
349251,dessert
349251,pudding
349251,bread
379024,dessert
379024,low-sodium
429754,vegetarian
395825,dinner
448630,dessert
477434,dessert
482429,low-calorie
482429,healthy
482429,mexican
482429,low-fat
482429,breakfast
484306,mexican
484306,soup
484306,lunch
484306,chicken
496108,low-calorie
496108,low-sodium
496108,vegetarian
496108,healthy
496108,low-fat
496108,vegan
521583,mexican
521583,rice
521583,dinner
56516,dinner
56516,low-sodium
69272,dinner
69272,pasta
75807,dessert
163683,low-calorie
163683,low-sodium
163683,lunch
163683,healthy
163683,low-carb
163683,pizza
163683,low-fat
163683,dinner
172002,breakfast
172002,dinner
180403,pie
180403,dinner
180403,beef
192698,appetizer
192698,dinner
192698,low-carb
193648,dessert
193648,dinner
193648,vegetarian
193648,vegan
196493,southern
196493,dinner
196493,creole
196493,shrimp
211223,indian
211223,vegetarian
211223,vegan
233853,appetizer
233853,healthy
233853,diet
254749,dinner
288651,vegetarian
288651,japanese
288651,salad
291371,dinner
29095,low-sodium
29095,lunch
29095,healthy
29095,dessert
29095,dinner
417624,rice
426418,low-sodium
426418,vegan
433097,low-sodium
433097,low-carb
433097,dinner
433097,soup
433097,chicken
441669,appetizer
441669,low-sodium
441669,low-carb
477444,cake
477444,dessert
488093,sandwich
488093,lunch
502051,diabetic
502051,low-calorie
502051,low-sodium
502051,vegetarian
502051,healthy
502051,low-fat
502051,breakfast
517478,pizza
517478,dinner
517478,beef
15574,dinner
17088,low-calorie
17088,low-sodium
17088,stew
17088,low-carb
17088,dinner
17088,beef
43005,dessert
43005,dinner
43005,low-sodium
76458,cake
76458,dessert
76458,low-sodium
96367,healthy
101768,bread
111182,breakfast
111182,dinner
111182,low-carb
14004,low-calorie
14004,vegetarian
14004,lunch
14004,healthy
14004,japanese
14004,appetizer
14004,gluten-free
14004,low-fat
14004,dinner
14004,vegan
187213,indonesian
187213,dinner
187213,vegetarian
187213,vegan
188598,side
190320,lactose-free
190320,vegan
190320,vegetarian
193779,healthy
193779,pork
193779,dinner
193779,chicken
195849,dinner
216749,dinner
216749,soup
225082,casserole
225082,dinner
225082,low-carb
225082,chicken
230566,low-carb
237625,breakfast
237625,casserole
237625,dinner
237625,low-carb
249847,breakfast
249847,bread
258451,dinner
258451,salad
297324,low-sodium
297324,healthy
297324,dessert
297324,low-fat
297324,pudding
321900,diabetic
321900,vegetarian
321900,salad
321900,side
321900,vegan
335747,dinner
346062,appetizer
346062,dinner
346062,low-carb
346062,chicken
358394,dinner
384106,bread
384106,vegetarian
385438,low-calorie
385438,low-sodium
385438,healthy
385438,low-carb
385438,dinner
385438,turkish
399967,diabetic
399967,low-calorie
399967,healthy
399967,low-carb
399967,english
399967,low-fat
399967,bread
399967,breakfast
424551,salt-free
424551,healthy
424551,low-sodium
433548,dinner
484456,dessert
484456,pie
484456,dinner
484456,low-sodium
523299,pizza
523299,dinner
7390,indian
7390,side
7390,dinner
78996,dessert
78996,vegetarian
93720,appetizer
93720,side
99563,appetizer
99563,side
99563,dinner
99563,italian
108724,appetizer
108724,lunch
108724,snack
114139,dinner
114139,low-sodium
114139,low-carb
114139,chicken
157570,pizza
157570,dinner
181879,breakfast
190594,diabetic
190594,noodles
190594,dinner
190594,casserole
193487,stew
193487,dinner
239990,side
239990,vegetarian
248768,dinner
248768,low-calorie
248768,low-carb
248768,chicken
269431,low-calorie
269431,low-carb
269431,appetizer
269431,low-fat
269431,dinner
282824,low-calorie
282824,cajun
282824,low-carb
282824,pie
282824,dinner
282824,beef
282824,southern
290650,low-carb
290683,low-calorie
290683,low-sodium
290683,vegetarian
290683,low-carb
290683,side
290683,breakfast
331561,appetizer
331561,low-sodium
331561,vegetarian
363545,low-calorie
363545,low-sodium
363545,vegetarian
363545,healthy
363545,low-carb
363545,side
363545,low-fat
363545,japanese
367262,cake
367262,dessert
368659,bread
368659,lactose-free
368659,vegetarian
371450,bread
382227,low-calorie
382227,low-sodium
382227,dessert
382227,healthy
382227,pie
382227,low-fat
402245,cookie
402245,dessert
420714,cookie
420714,dessert
427322,low-sodium
434394,cake
434394,dessert
434394,pudding
499748,low-carb
499758,dinner
499758,beef
503,low-carb
503,thai
503,appetizer
503,dinner
503,beef
503,chicken
38535,dessert
57275,low-sodium
57275,healthy
57275,mexican
57275,pie
57275,dinner
79452,dessert
79452,pie
127893,dinner
139333,low-calorie
139333,vegetarian
139333,healthy
139333,low-carb
139333,low-fat
139333,soup
139333,vegan
139748,mexican
139748,dinner
139748,chicken
141614,low-calorie
141614,low-sodium
141614,baked
141614,low-carb
141614,dinner
141614,soup
187298,cookie
187298,dessert
154443,cake
154443,dessert
172271,cookie
172271,dessert
212183,appetizer
212183,dinner
218353,sandwich
218353,lunch
260495,dessert
277134,dinner
277134,chicken
302863,fish
302863,dinner
302863,low-carb
319545,low-calorie
319545,healthy
319545,low-carb
319545,low-fat
319545,soup
341120,pork
341120,beef
341120,chicken
386604,dinner
386604,quick
396013,side
396013,rice
446077,low-sodium
446077,low-carb
446077,fish
446077,dinner
446077,moroccan
459648,breakfast
459648,dinner
497251,dessert
497251,dinner
497251,southern
11967,roast
11967,dinner
11967,low-carb
11967,italian
22866,pork
22866,dinner
27809,side
27809,dinner
27809,vegetarian
39792,cake
39792,dessert
39792,dinner
39792,vegetarian
42648,cake
42648,dessert
42648,healthy
53122,appetizer
53122,vegetarian
61143,vegetarian
61143,lunch
61143,appetizer
61143,side
61143,dinner
61143,moroccan
86693,appetizer
86693,low-sodium
86693,vegan
86693,vegetarian
98922,vegetarian
98922,salad
106241,low-sodium
106241,vegetarian
106241,side
106241,lactose-free
106241,vegan
149664,breakfast
149664,casserole
149664,dinner
193454,dinner
275423,side
275966,dessert
275966,gluten-free
275966,low-sodium
306796,pizza
306796,dinner
324948,italian
324948,low-calorie
324948,low-sodium
324948,low-carb
324948,dinner
327032,cookie
327032,dessert
327032,cake
352932,lunch
352932,vegetarian
352932,snack
377531,dessert
377531,diabetic
392972,dinner
392972,beef
404335,healthy
404335,indian
404335,low-calorie
404335,low-carb
407230,italian
407230,pasta
407230,lunch
407230,english
407230,dinner
424509,dinner
493437,dinner
493437,egyptian
15110,dinner
15110,german
497101,dinner
497101,low-carb
512947,dinner
8719,indian
8719,dinner
8719,vegetarian
8719,lunch
21713,low-calorie
21713,low-sodium
21713,healthy
21713,low-carb
21713,low-fat
21713,dinner
21713,chicken
22673,french
22673,breakfast
22673,healthy
22673,vegetarian
25096,dinner
25096,chicken
37061,chinese
37061,dinner
39561,low-calorie
39561,vegetarian
39561,indian
39561,gluten-free
39561,soup
39561,vegan
517800,cookie
517800,dessert
47059,breakfast
47059,dinner
47059,vegetarian
47059,lunch
60467,breakfast
60467,german
60467,noodles
60467,dessert
99057,low-sodium
99057,low-calorie
99057,salad
99057,healthy
99057,low-carb
99057,low-fat
99057,lactose-free
99057,chicken
127367,side
127367,lunch
127367,vegetarian
127367,snack
15745,mexican
15745,dinner
173386,low-calorie
173386,lunch
173386,low-carb
173386,fish
173386,dinner
223830,breakfast
269368,casserole
269368,dinner
269368,pasta
269368,chicken
273833,dinner
273833,low-carb
283714,appetizer
283714,lunch
283714,snack
296082,low-calorie
296082,baked
296082,healthy
296082,low-carb
296082,low-fat
296082,dinner
296082,shrimp
343949,roast
343949,dinner
363434,low-carb
386081,appetizer
450014,breakfast
450014,low-sodium
450014,snack
470937,appetizer
470937,vegetarian
508494,dinner
522791,breakfast
529965,bread
21290,dinner
21290,chicken
26790,dessert
26790,low-sodium
28155,bread
51317,dessert
51317,low-sodium
3377,dessert
61912,diabetic
83472,appetizer
83472,lunch
83472,snack
90448,rice
90448,dinner
90448,japanese
112053,lunch
116241,low-calorie
116241,low-sodium
116241,salad
116241,healthy
116241,mexican
116241,side
116241,low-fat
138783,side
138783,greek
138783,bread
138783,salad
148767,dinner
148767,chicken
153242,appetizer
162847,diabetic
162847,vegetarian
162847,dessert
162847,indian
162847,gluten-free
162847,dairy-free
162847,breakfast
172046,casserole
172046,dinner
172046,chicken
174627,low-calorie
174627,low-sodium
174627,healthy
174627,low-carb
174627,dinner
184624,side
184624,dinner
